RegionWHO6,M49CodeFAOgeographicID,ISO2Code,ISO3Code,Country,WBincomegrouping2019,LatestDataYearofGINIIndex,GINIIndex,DoubleBurden20overweight1,DoubleBurden20overweightm,MDDWvalue,LatestDataYearofMDD,MDD623monthsvalue,SodiumIntakegday201095,LatestDataYearBreastFeeding,ExclusiveBreastFeeding05mon,LatestDataYearModerateSeve,ModerateChildFoodPoverty62,SevereChildFoodPoverty623m,LatestDataYearofintakeASF,IntakeofAnimalSourceFoods6,ZeroFruitorVegtable623mont,calories,Latestyearfreqeuencyprevalenc,Dailycarbonatedsoftdrinkcons,Dailyfrequencyoffruitconsump,Dailyfrequencyofvegetablecon,Weeklyfrequencyoffastfoodco,Prevalenceofatleastweeklyfa,Prevalenceoflessthandailyfr,Prevalenceoflessthandailyve,Latestyearall5foodgroupdi,Adults15yearsconsumingall,Foodgroupdiversityscore,Globaldietaryrecommendationss,NCDProtectscore,NCDRiskscore,Adultsage15yearsZeroveg,Adultsage15yearsSugarsw,Adultsage15yearsWholegr,Adultsage15yearsUnproces,Adultsage15yearsSweetfo,Adultsage15yearsProcesse,LatestyearSBSBRneonatalde,Numberofstillbirths,Stillbirthrate,Numberofneonataldeaths,Neonatalmortalityrate,NumberofU5deaths,U5mortalityrate,Latestyearlowbirthweight,Prevalenceoflowbirthweight,Latestyearprevalencewithoutb,Prevalenceofnewbornswithouta,Latestyearanaemiaprevalence,Prevalenceofanaemiainchildre,Latestyearchildstunting,Childstunting,Latestyearchildwasting,Childwasting,Latestyearchildoverweight,ChildOverweight,Prevalenceofanaemiainpregnan,Prevalenceofanaemiainnonpre,under,BMI,Latestyearchildandadolescent,Childandadolescentoverweight,BQ,Childandadolescentobesity,BS,Childandadolescentunderweight,Latestyearadultobesity,Adultobesityprevalence,Latestyearadultunderweight,Adultunderweightprevalence,Latestyearadultdiabetespreva,Adultdiabetesprevalence,LatestadultRBP,Adultraisedbloodpressureprev,LatestyearNCDmortalityratea,NCDmortalityrate,NCDprematuredeaths,Probabilityofdyingaged307,under2,nRegionWHO,RW,r
Americas,328.0,GY,GUY,Guyana,Upper middle,1998.0,45.1,,,,2014.0,52.4,2.45 (2.05–2.93),2017.0,39.8753,2017.0,49.2473,31.57637,2017.0,35.58444,54.65935,3173.0,2010.0,1.687081519,1.866724935,1.871398418,1.291342187,55.56375084,24.80262226,17.14707686,,,,,,,,,,,,,2021.0,217.0,13.08864021,276.0,16.8503049024797,450.0,27.6783709289599,2015.0,15.618451,2013.0,11.71,2019.0,29.3,2022.0,7.6,2019.0,6.5,2022.0,5.7,33.0,31.6,5.01374118,50.73655248,2016.0,0.248774899186206,2016.0,0.100048498378191,2016.0,0.191686063267706,2016.0,20.6930401312886,2016.0,29.9800366460229,2014.0,10.8299337923119,2015.0,22.99,2019.0,800.5,51.7,29.2,1.6121824,Americas,Americas,
Americas,332.0,HT,HTI,Haiti,Low,2012.0,41.1,1.0,,,2017.0,19.2,2.66 (2.23–3.15),2019.0,30.22172,2019.0,32.72669,9.930183,2019.0,72.88245,36.6876,2092.0,,,,,,,,,,,,,,,,,,,,,2021.0,4859.0,17.71701312,6540.0,24.281791241043,15748.0,58.6326839005478,,,2015.0,67.58,2019.0,60.1,2022.0,19.5,2017.0,3.7,2022.0,3.7,48.7,47.6,5.720659345,50.10508299,2016.0,0.274732364322833,2016.0,0.107849836408452,2016.0,0.17162680313781,2016.0,23.3463761929205,2016.0,33.1098136502267,2014.0,8.65921695507226,2015.0,24.435,2019.0,837.3,56.9,31.3,1.7440841,Americas,Americas,
Americas,340.0,HN,HND,Honduras,Lower middle,2019.0,48.2,1.0,,73.0,2012.0,60.7,2.95 (2.49–3.48),,,,,,,,,2685.0,2012.0,1.871759201,1.647173798,1.534049574,1.017487256,46.97429773,32.70109408,30.82268139,2022,,,9.38,3.8,3.42,,,,,,,2021.0,1797.0,8.226089565,2059.0,9.50397547959486,3570.0,16.5559124513113,2015.0,1.89721,2018.0,11.61,2019.0,26.2,2022.0,17.5,2019.0,1.9,2022.0,4.7,21.7,17.8,3.20270583,52.96909809,2016.0,0.272708914947288,2016.0,0.0954599727535203,2016.0,0.116664011625611,2016.0,22.0764022991653,2016.0,35.2664313249762,2014.0,9.23102817345124,2015.0,21.39,2019.0,613.5,42.7,18.7,1.163996,Americas,Americas,0.8080528
European,348.0,HU,HUN,Hungary,High,2020.0,29.7,,,,,,,,,,,,,,,3352.0,,,,,,,,,,,,,,,,,,,,,2021.0,330.0,3.577319966,191.0,2.0743835121348,369.0,3.99588239164322,2015.0,8.767413,2020.0,.26,2019.0,18.1,,,,,,,22.5,19.6,2.79175546,50.70097446,2016.0,0.283364619092275,2016.0,0.111043853818127,2016.0,0.122387279950937,2016.0,27.3799916229425,2016.0,36.1144972631181,2014.0,7.79420909969046,2015.0,30.04,2019.0,554.5,32.5,22.1,1.0266706,European,European,
European,352.0,IS,ISL,Iceland,High,2017.0,26.1,,,,,,,2020.0,63.68853,2020.0,36.19336,40.25377,2020.0,21.69621,51.99038,3659.0,,,,,,,,,,,,,,,,,,,,,2021.0,8.0,1.786041004,6.0,1.35539015364948,12.0,2.63589279244206,2015.0,4.1936245,2020.0,1.32,2019.0,11.0,,,,,,,15.3,10.1,2.072039992,45.47765553,2016.0,0.282801631430698,2016.0,0.0982596819559541,2016.0,0.0947044849850361,2016.0,22.6758424717841,2016.0,37.9607513768846,2014.0,5.89405676080003,2015.0,19.625,2019.0,304.9,20.9,8.7,0.7285336,European,European,
South-East Asian,356.0,IN,IND,India,Lower middle,2019.0,35.7,,1.0,41.0,2017.0,16.4,3.72 (3.63–3.82),2017.0,50.67259,2017.0,33.88037,12.19431,2017.0,71.29514,17.84829,2599.0,,,,,,,,,2021,28.0,4.64,10.86,3.34,1.49,22.0,13.0,67.0,11.0,39.0,6.0,2021.0,286482.0,12.24281602,441801.0,19.1184296856944,709366.0,30.6192132677907,2015.0,7.3467579,2017.0,9.470000000000001,2019.0,53.4,2022.0,31.7,2020.0,18.7,2022.0,2.8,50.1,53.1,23.25619757,18.86188388,2016.0,0.0679566721352516,2016.0,0.0201377692162784,2016.0,0.540617006322706,2016.0,4.08878293177582,2016.0,16.380556743013,2014.0,8.68990446920257,2015.0,25.665,2019.0,558.5,53.9,21.9,3.1465716,South-East Asian,South-East Asian,0.28207576
South-East Asian,360.0,ID,IDN,Indonesia,Upper middle,2022.0,37.9,,1.0,86.0,2017.0,53.9,3.36 (3.02–3.76),2017.0,47.4,,,,,,,2924.0,2015.0,0.619787846,1.392168133,1.86238493,1.049568481,54.4129377,36.06799814,17.81681378,2021,60.0,6.81,10.55,4.68,3.13,4.0,9.0,21.0,28.0,63.0,20.0,2021.0,41163.0,9.071620901,50931.0,11.3265522723386,100012.0,22.1734128051776,2015.0,9.9694548,2015.0,5.92,2019.0,38.4,2022.0,31.0,2018.0,10.2,2022.0,10.6,44.2,30.6,11.27395108,28.52285504,2016.0,0.152778958808402,2016.0,0.0604232532362257,2016.0,0.333802312913737,2016.0,7.12853158993742,2016.0,22.0009166864174,2014.0,7.70180421866562,2015.0,23.69,2019.0,660.7,53.1,24.8,2.422495,South-East Asian,South-East Asian,-0.18197338
Eastern Mediterranean,364.0,IR,IRN,Iran (Islamic Republic of),Upper middle,2019.0,40.9,,,,,,4.02 (3.64–4.44),2018.0,25.82245,2018.0,41.07001,14.34742,2018.0,64.94368,25.31737,3089.0,,,,,,,,,,,,,,,,,,,,,2021.0,8746.0,7.211370268,9719.0,8.06498612013248,15806.0,12.631341972703,,,,,2019.0,26.5,2022.0,4.7,2017.0,4.3,2022.0,3.8,23.8,24.1,4.60796915,60.75547934,2016.0,0.255164133175955,2016.0,0.0961936853315502,2016.0,0.246372546784255,1999.0,16.8130571359737,2016.0,36.7145045578091,2014.0,12.1227499707361,2015.0,19.665,2019.0,445.7,43.1,14.8,1.5277872,Eastern Mediterranean,Eastern Mediterranean,
Eastern Mediterranean,368.0,IQ,IRQ,Iraq,Upper middle,2012.0,29.5,,,,2018.0,44.6,3.76 (3.19–4.46),,,,,,,,,2688.0,2012.0,1.173229606,1.647103888,1.778095978,1.344796576,56.7294404,29.06537682,22.84819385,,,,,,,,,,,,,2021.0,14091.0,11.67983144,16772.0,14.0731488138863,28890.0,24.5216464974502,,,2017.0,29.07,2019.0,29.4,2022.0,9.9,2018.0,3.0,2022.0,6.4,30.9,28.4,2.814384364,61.13533378,2008.0,0.266987209730565,2016.0,0.142351250395658,1997.0,0.225828400489822,2006.0,25.6243300168881,2016.0,35.1359138001504,2014.0,17.3607180752281,2015.0,25.045,2019.0,610.8,55.1,23.5,1.0347435,Eastern Mediterranean,Eastern Mediterranean,
European,372.0,IE,IRL,Ireland,High,2020.0,29.2,,,,,,,,,,,,,,,3857.0,,,,,,,,,,,,,,,,,,,,,2021.0,148.0,2.52307465,121.0,2.06060913412284,187.0,3.14568973673693,2015.0,5.8868113,2019.0,2.22,2019.0,14.1,,,,,,,17.0,11.9,1.358910371,52.48289704,2001.0,0.234081971037697,2016.0,0.0960347853451153,2013.0,0.0662917871176319,2003.0,18.2601788569227,2016.0,36.1541298414192,2014.0,6.22632688419141,2015.0,19.655,2019.0,326.8,24.0,9.7,0.30668318,European,European,
European,376.0,IL,ISR,Israel,High,2018.0,38.6,,,87.0,,,,,,,,,,,,3613.0,,,,,,,,,2021,45.0,6.62,9.99,4.03,3.04,2.0,46.0,35.0,31.0,62.0,29.0,2021.0,480.0,2.744880347,302.0,1.73294087312598,589.0,3.35659483517686,2015.0,7.7825155,,,2019.0,14.3,,,,,,,18.3,12.6,1.675019041,52.79023051,2015.0,0.345904098484533,2016.0,0.116194103308842,2003.0,0.0698997016396277,2016.0,27.0586735355398,2016.0,39.0639490732137,2014.0,6.42679955485465,2015.0,16.685,2019.0,285.3,24.0,8.8,0.51582456,European,European,-0.77640396
